id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
629096,96,BlockedShot,0.8340000152587891,0.6170000076293946,0.04916497692465782,Alejandro Garnacho,h,10552,OpenPlay,2024,RightFoot,26929,Manchester United,Wolverhampton Wanderers,0,1,2025-04-20 13:00:00,Harry Amass,Foul
630586,15,MissedShots,0.8519999694824218,0.3029999923706055,0.04077448323369026,Alejandro Garnacho,a,10552,OpenPlay,2024,RightFoot,26932,Bournemouth,Manchester United,1,1,2025-04-27 13:00:00,Noussair Mazraoui,Pass
630590,35,BlockedShot,0.8590000152587891,0.6220000076293946,0.055928949266672134,Alejandro Garnacho,a,10552,FromCorner,2024,RightFoot,26932,Bournemouth,Manchester United,1,1,2025-04-27 13:00:00,,Rebound
630591,37,SavedShot,0.8530000305175781,0.5,0.24317358434200287,Alejandro Garnacho,a,10552,OpenPlay,2024,RightFoot,26932,Bournemouth,Manchester United,1,1,2025-04-27 13:00:00,Bruno Fernandes,Chipped
630592,45,MissedShots,0.745999984741211,0.4,0.020083516836166382,Alejandro Garnacho,a,10552,OpenPlay,2024,LeftFoot,26932,Bournemouth,Manchester United,1,1,2025-04-27 13:00:00,Kobbie Mainoo,Pass
630603,82,BlockedShot,0.860999984741211,0.4490000152587891,0.06612028926610947,Alejandro Garnacho,a,10552,OpenPlay,2024,RightFoot,26932,Bournemouth,Manchester United,1,1,2025-04-27 13:00:00,,Rebound
630602,82,BlockedShot,0.850999984741211,0.395,0.06626395881175995,Alejandro Garnacho,a,10552,OpenPlay,2024,LeftFoot,26932,Bournemouth,Manchester United,1,1,2025-04-27 13:00:00,Bruno Fernandes,Pass
630607,91,BlockedShot,0.7669999694824219,0.6509999847412109,0.01912992261350155,Alejandro Garnacho,a,10552,FromCorner,2024,RightFoot,26932,Bournemouth,Manchester United,1,1,2025-04-27 13:00:00,Christian Eriksen,Pass
630609,92,BlockedShot,0.8869999694824219,0.575,0.08413784205913544,Alejandro Garnacho,a,10552,FromCorner,2024,RightFoot,26932,Bournemouth,Manchester United,1,1,2025-04-27 13:00:00,,Rebound
631875,66,BlockedShot,0.8519999694824218,0.45799999237060546,0.0810253843665123,Alejandro Garnacho,a,10552,OpenPlay,2024,RightFoot,26947,Brentford,Manchester United,4,3,2025-05-04 13:00:00,Amad Diallo Traore,Pass
631880,81,Goal,0.78,0.6120000076293945,0.030005427077412605,Alejandro Garnacho,a,10552,OpenPlay,2024,RightFoot,26947,Brentford,Manchester United,4,3,2025-05-04 13:00:00,Christian Eriksen,Pass
633444,61,MissedShots,0.9730000305175781,0.600999984741211,0.2598091959953308,Alejandro Garnacho,h,10552,SetPiece,2024,RightFoot,26956,Manchester United,West Ham,0,2,2025-05-11 13:15:00,Amad Diallo Traore,Cross
